city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
sh,标致308 2013款 1.6L 自动优尚型,标致308,,自动优尚型,2013,6.5,1.6L,4.23,4.41,到店服务,严选车
sh,东南 V6菱仕 2015款 CROSS 1.5L 手动智趣型,东南,V6菱仕,手动智趣型,2015,1.1,1.5L,3.22,3.34,到店服务,严选车
sh,福特 福克斯 2017款 两厢 1.6L 手动风尚型智行版,福特,福克斯,手动风尚型智行版,2017,3.9,1.6L,6.28,6.49,到店服务,严选车
sh,雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,雪铁龙,世嘉,自动品尚型,2013,4.9,1.6L,4.50,12.80,到店服务,非严选
sh,纳智捷 优6 SUV 2017款 1.8T 魅力升级型,纳智捷,优6,魅力升级型,2017,4.3,1.8T,6.39,6.53,到店服务,严选车
sh,雪佛兰 科鲁兹 2013款 1.6L SL天地版 AT,雪佛兰,科鲁兹,SL天地版 AT,2013,8.2,1.6L,4.27,13.90,到店服务,严选车
sh,福特 嘉年华 2011款 三厢 1.5L 手动时尚型,福特,嘉年华,手动时尚型,2012,5.3,1.5L,2.67,9.80,到店服务,非严选
sh,别克GL8 2013款 2.4L 舒适版,别克GL8,,舒适版,2013,11.8,2.4L,8.46,8.94,到店服务,严选车
sh,别克 君威 2015款 2.0L 领先时尚型,别克,君威,领先时尚型,2015,10.1,2.0L,9.17,9.39,到店服务,严选车
sh,别克 君威 2012款 2.4L SIDI旗舰版,别克,君威,SIDI旗舰版,2013,9.6,2.4L,7.82,8.11,到店服务,严选车
sh,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,大众,朗逸,手动风尚版,2014,13.0,1.6L,5.35,12.30,到店服务,严选车
sh,福特 福克斯 2012款 三厢 1.6L 自动风尚型,福特,福克斯,自动风尚型,2012,7.0,1.6L,4.50,15.60,到店服务,非严选
sh,MG 锐腾 2016款 1.5TGI TST豪华版,MG,锐腾,GI TST豪华版,2016,5.4,1.5T,7.25,7.31,到店服务,严选车
sh,菲亚特 菲翔 2012款 1.4T 自动悦享版,菲亚特,菲翔,自动悦享版,2014,4.9,1.4T,5.20,13.30,到店服务,非严选
sh,MG6 2010款 掀背 1.8L 自动贺岁版,MG6,,自动贺岁版,2011,8.4,1.8L,3.50,15.30,到店服务,非严选
sh,现代ix35 2012款 2.0L 自动两驱精英版GLS,现代ix35,,自动两驱精英版GLS,2012,7.5,2.0L,7.08,7.28,到店服务,严选车
sh,别克 英朗 2011款 GT 1.8L 自动时尚版真皮款,别克,英朗,自动时尚版真皮款,2011,8.3,1.8L,4.50,17.90,到店服务,非严选
sh,别克 英朗 2013款 GT 1.8L 自动时尚版,别克,英朗,自动时尚版,2013,7.3,1.8L,6.50,17.90,到店服务,非严选
sh,哈弗H6 2012款 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2012,7.2,1.5T,4.00,12.10,到店服务,非严选
sh,长安CS35 2016款 1.6L 自动尊贵型 国V,长安CS35,,自动尊贵型 国V,2016,2.3,1.6L,6.20,10.70,到店服务,非严选
sh,大众CC 2016款 1.8TSI 豪华型,大众CC,,SI 豪华型,2017,2.1,1.8T,17.70,18.16,店内直卖,严选车
sh,哈弗H1 2016款 改款 蓝标 1.5L 手动豪华型,哈弗H1,,手动豪华型,2017,1.5,1.5L,4.15,7.80,店内直卖,严选车
sh,本田 锋范经典 2012款 1.5L 手动精英版,本田,锋范经典,手动精英版,2014,10.5,1.5L,4.03,10.80,店内直卖,严选车
sh,斯柯达 明锐 2017款 1.6L 自动智行版,斯柯达,明锐,自动智行版,2016,3.3,1.6L,8.51,16.50,店内直卖,严选车
sh,雪佛兰 迈锐宝 2014款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2015,7.5,2.0L,9.00,20.30,到店服务,非严选
sh,宝马3系 2012款 320i 豪华型,宝马3系,,,2012,8.9,,9.75,10.08,到店服务,严选车
sh,雷克萨斯RX经典 2013款 270 精英版,雷克萨斯RX经典,,,2015,3.5,,28.07,50.90,到店服务,严选车
sh,宝马1系 2012款 116i 领先型(进口),宝马1系,,,2014,0.6,,12.97,28.10,到店服务,严选车
sh,斯柯达 速派 2013款 1.8TSI 自动名仕版,斯柯达,速派,SI 自动名仕版,2014,8.3,1.8T,7.99,8.33,到店服务,严选车
sh,大众 朗逸 2013款 1.6L 自动舒适版,大众,朗逸,自动舒适版,2012,7.9,1.6L,5.95,15.00,到店服务,严选车
sh,别克GL8 2014款 2.4L 行政版,别克GL8,,行政版,2015,11.5,2.4L,11.00,26.90,到店服务,非严选
sh,日产 阳光 2011款 1.5XL 手动豪华版,日产,阳光,,2011,9.1,,2.76,10.10,店内直卖,严选车
sh,起亚K5 2012款 2.0L 自动GL,起亚K5,,自动GL,2012,5.6,2.0L,7.12,7.46,到店服务,严选车
sh,哈弗H6 2014款 升级版 1.5T 手动两驱精英型,哈弗H6,,手动两驱精英型,2014,3.4,1.5T,4.94,5.16,到店服务,严选车
sh,别克 英朗 2017款 15N 自动精英型,别克,英朗,,2017,2.3,,7.34,7.52,到店服务,严选车
sh,丰田 凯美瑞 2012款 2.0G 豪华版,丰田,凯美瑞,,2012,6.6,,9.39,21.70,到店服务,严选车
sh,大众 朗逸 2017款 230TSI DSG舒适版,大众,朗逸,DSG舒适版,2017,7.2,230TSI,9.38,9.72,到店服务,严选车
sh,起亚K5 2012款 2.0L 自动DLX,起亚K5,,自动DLX,2012,13.5,2.0L,6.95,20.50,到店服务,非严选
sh,奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版,奇瑞,艾瑞泽5,CVT领锐版,2016,1.8,1.5L,4.98,8.50,到店服务,非严选
sh,东南 V6菱仕 2015款 CROSS 1.5L 手动智趣型,东南,V6菱仕,手动智趣型,2015,1.1,1.5L,3.22,3.34,到店服务,严选车
sh,福特 福克斯 2017款 两厢 1.6L 手动风尚型智行版,福特,福克斯,手动风尚型智行版,2017,3.9,1.6L,6.28,6.49,到店服务,严选车
sh,哈弗H2 2014款 1.5T 手动两驱精英版,哈弗H2,,手动两驱精英版,2016,3.7,1.5T,5.17,5.33,到店服务,严选车
sh,大众POLO 2011款 1.6L 自动致尚版,大众POLO,,自动致尚版,2012,5.0,1.6L,4.50,12.10,到店服务,非严选
sh,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,10.6,2.0L,7.38,7.62,到店服务,严选车
sh,斯巴鲁 傲虎 2010款 2.5i豪华版,斯巴鲁,傲虎,,2011,9.4,,10.20,32.50,,非严选
sh,福特 翼虎 2013款 2.0L GTDi 四驱尊贵型,福特,翼虎,GTDi 四驱尊贵型,2014,11.4,2.0L,10.38,10.91,到店服务,严选车
sh,现代 瑞纳 2014款 1.4L 手动智能型GLS,现代,瑞纳,手动智能型GLS,2014,5.0,1.4L,3.50,8.60,到店服务,非严选
sh,奇瑞 瑞虎3 2014款 1.6L 手动智尚版,奇瑞,瑞虎3,手动智尚版,2015,2.5,1.6L,3.90,8.50,到店服务,非严选
sh,雪佛兰 2015款 赛欧3 1.5L 手动理想天窗版,雪佛兰,,手动理想天窗版,2015,2.1,1.5L,4.20,7.40,,非严选
sh,大众 捷达 2012款 1.6L 典藏版,大众,捷达,典藏版,2013,9.2,1.6L,3.45,8.80,到店服务,非严选
sh,宝马X1 2018款 sDrive20Li 领先型,宝马X1,,,2018,0.8,,27.00,34.40,到店服务,非严选
sh,福特 福克斯 2012款 两厢经典 1.8L 手动基本型,福特,福克斯,手动基本型,2013,4.1,1.8L,3.60,10.80,到店服务,非严选
sh,福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,福特,蒙迪欧-致胜,GTDi200时尚型,2013,10.5,2.0L,6.40,21.70,到店服务,非严选
sh,别克 英朗 2012款 GT 1.6L 手动进取版,别克,英朗,手动进取版,2012,6.0,1.6L,4.50,14.90,到店服务,非严选
sh,别克 英朗 2015款 15N 自动精英型,别克,英朗,,2016,5.0,,7.00,13.80,到店服务,非严选
sh,大众 朗逸 2013款 改款经典 1.6L 手动风尚版,大众,朗逸,手动风尚版,2017,1.2,1.6L,7.30,12.30,到店服务,非严选
sh,福特 福睿斯 2017款 1.5L 自动舒适型,福特,福睿斯,自动舒适型,2017,3.3,1.5L,7.20,11.70,到店服务,非严选
sh,起亚K2 2017款 三厢 1.4L AT GLS,起亚K2,,AT GLS,2017,1.0,1.4L,6.70,9.60,到店服务,非严选
sh,大众 朗逸 2014款 1.4TSI DSG蓝驱技术版,大众,朗逸,SI DSG蓝驱技术版,2015,4.2,1.4T,8.60,16.30,到店服务,非严选
sh,马自达3 2012款 1.6L 手动经典特惠型,马自达3,,手动经典特惠型,2013,9.7,1.6L,4.00,10.50,到店服务,非严选
sh,哈弗H6 2015款 运动版 1.5T 自动两驱豪华型,哈弗H6,,自动两驱豪华型,2016,2.4,1.5T,7.23,14.80,店内直卖,严选车
sh,福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,福特,蒙迪欧-致胜,GTDi200时尚型,2013,5.0,2.0L,6.70,6.95,店内直卖,严选车
sh,丰田 凯美瑞 2013款 200G 经典豪华版,丰田,凯美瑞,,2014,7.4,,10.00,21.00,到店服务,非严选
sh,奥迪A1 2016款 30 TFSI Sportback Design风尚版(进口),奥迪A1,,,2016,2.1,,12.55,20.60,到店服务,严选车
sh,宝马5系 2013款 520Li 典雅型,宝马5系,,,2013,4.6,,22.34,23,到店服务,严选车
sh,奥迪A6L 2012款 30 FSI 舒适型,奥迪A6L,,,2013,5.4,,22.62,51.30,到店服务,严选车
sh,奔腾X40 2017款 1.6L 手动豪华型,奔腾X40,,手动豪华型,2017,3.0,1.6L,4.81,8.10,到店服务,严选车
sh,哈弗H5 2018款 经典版 2.0T 手动两驱精英型,哈弗H5,,手动两驱精英型,2019,0.2,2.0T,8.18,8.34,到店服务,严选车
sh,现代 朗动 2012款 1.6L 手动领先型,现代,朗动,手动领先型,2014,4.0,1.6L,4.93,5.17,到店服务,严选车
sh,荣威750 2011款 1.8T 750S 迅雅版AT,荣威750,,750S 迅雅版AT,2011,13.7,1.8T,3.78,19.00,到店服务,严选车
sh,马自达6 2008款 2.0L 自动时尚型,马自达6,,自动时尚型,2010,12.3,2.0L,4.52,4.7,到店服务,严选车
sh,哈弗H6 2011款 2.0L 手动两驱精英型,哈弗H6,,手动两驱精英型,2012,7.4,2.0L,3.00,11.50,到店服务,非严选
sh,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,丰田,卡罗拉,E-CVT精英版,2017,8.5,1.8L,12.20,15.90,到店服务,严选车
sh,奥迪A4L 2015款 45 TFSI quattro个性运动型,奥迪A4L,,,2015,5.2,,20.20,38.30,到店服务,严选车
sh,大众 迈腾 2011款 1.8TSI DSG舒适型,大众,迈腾,SI DSG舒适型,2011,9.8,1.8T,6.25,24.60,到店服务,非严选
sh,大众 朗逸 2013款 改款经典 1.6L 自动舒适版,大众,朗逸,自动舒适版,2015,2.0,1.6L,7.18,7.54,到店服务,严选车
sh,马自达CX-5 2013款 2.0L 自动两驱舒适型,马自达CX-5,,自动两驱舒适型,2014,9.1,2.0L,9.17,9.53,到店服务,严选车
sh,福特 蒙迪欧 2013款 1.5L GTDi180时尚型,福特,蒙迪欧,GTDi180时尚型,2016,1.1,1.5L,12.00,20.60,到店服务,非严选
sh,福特 翼搏 2013款 1.5L 自动尊贵型,福特,翼搏,自动尊贵型,2015,5.2,1.5L,6.22,6.52,到店服务,严选车
sh,比亚迪 秦 2015款 1.5T 双冠旗舰Plus版,比亚迪,秦,双冠旗舰Plus版,2015,4.8,1.5T,7.90,7.98,到店服务,严选车
sh,日产 逍客 2012款 2.0XL 火 CVT 2WD,日产,逍客,,2013,3.8,,7.27,17.90,到店服务,严选车
sh,雪佛兰 迈锐宝 2013款 2.0L 自动豪华版,雪佛兰,迈锐宝,自动豪华版,2013,3.6,2.0L,8.09,8.48,到店服务,严选车
sh,日产 天籁 2013款 2.5L XL领先版,日产,天籁,XL领先版,2014,9.6,2.5L,11.70,22.30,到店服务,非严选
sh,本田 飞度 2014款 1.5L LX CVT舒适型,本田,飞度,LX CVT舒适型,2015,2.0,1.5L,6.02,8.90,到店服务,严选车
sh,传祺GA5 2013款 1.8L 手动舒适版,传祺GA5,,手动舒适版,2013,2.3,1.8L,3.40,11.50,到店服务,非严选
sh,大众 尚酷 2010款 2.0TSI 豪华版(进口),大众,尚酷,SI 豪华版(进口),2012,10.7,2.0T,12.20,12.78,到店服务,严选车
sh,大众 迈腾 2013款 2.0TSI 豪华型,大众,迈腾,SI 豪华型,2013,9.7,2.0T,12.13,26.90,到店服务,严选车
sh,陆风X7 2015款 2.0T 全景旗舰版,陆风X7,,全景旗舰版,2015,4.0,2.0T,7.00,16.00,到店服务,非严选
sh,现代ix25 2015款 1.6L 自动两驱尊贵型DLX,现代ix25,,自动两驱尊贵型DLX,2016,4.3,1.6L,9.00,17.00,到店服务,非严选
sh,传祺GA3S视界 2016款 200T 手动精英版,传祺GA3S视界,,,2017,1.4,,5.00,8.00,到店服务,非严选
sh,大众 途观 2016款 300TSI 手动两驱风尚版,大众,途观,手动两驱风尚版,2016,3.6,300TSI,14.60,21.70,到店服务,非严选
sh,奥迪A3 2016款 Sportback 35 TFSI 进取型,奥迪A3,,,2017,4.5,,14.00,20.10,到店服务,非严选
sh,日产 骐达 2011款 1.6L CVT舒适型,日产,骐达,CVT舒适型,2012,4.8,1.6L,5.78,12.50,到店服务,严选车
sh,福特 翼虎 2013款 1.6L GTDi 四驱精英型,福特,翼虎,GTDi 四驱精英型,2013,6.2,1.6L,10.54,11.05,到店服务,严选车
sh,别克 凯越 2013款 1.5L 自动经典型,别克,凯越,自动经典型,2014,4.2,1.5L,4.50,11.10,到店服务,非严选
sh,奔驰E级 2013款 E 300 L 时尚豪华型,奔驰E级,,,2013,6.3,,25.00,81.50,,非严选
sh,哈弗H7 2017款 蓝标H7L 2.0T 自动豪华型,哈弗H7,,自动豪华型,2017,2.5,2.0T,12.00,18.50,到店服务,非严选
sh,福特 翼虎 2013款 2.0L GTDi 四驱尊贵型,福特,翼虎,GTDi 四驱尊贵型,2014,4.7,2.0L,11.00,29.90,到店服务,非严选
sh,哈弗H6 2013款 运动版 1.5T 手动两驱尊贵型,哈弗H6,,手动两驱尊贵型,2013,12.7,1.5T,5.00,14.40,到店服务,非严选
sh,长安CS75 2017款 尚酷版 1.5T 自动锋享型,长安CS75,,自动锋享型,2017,1.5,1.5T,9.50,12.60,到店服务,非严选
sh,DS 5 2014款 1.6T 豪华版THP160,DS,5,豪华版THP160,2015,1.0,1.6T,11.51,26.50,店内直卖,严选车
sh,别克 英朗 2012款 GT 1.6L 手动进取版,别克,英朗,手动进取版,2012,5.1,1.6L,3.89,4.02,店内直卖,严选车
sh,江淮 瑞风S3 2016款 1.5L CVT豪华智能型,江淮,瑞风S3,CVT豪华智能型,2016,3.1,1.5L,3.93,9.20,店内直卖,严选车
sh,雪佛兰 科鲁兹 2013款 1.6L SL天地版 AT,雪佛兰,科鲁兹,SL天地版 AT,2013,8.2,1.6L,4.70,13.90,到店服务,非严选
sh,雪佛兰 迈锐宝XL 2016款 2.5L 自动锐尚版,雪佛兰,迈锐宝XL,自动锐尚版,2016,2.6,2.5L,12.64,13.36,到店服务,严选车
sh,奥迪A4L 2013款 35 TFSI 自动标准型,奥迪A4L,,,2014,6.6,,15.04,15.55,到店服务,严选车
sh,奥迪A3 2017款 Limousine 35 TFSI 时尚型,奥迪A3,,,2017,5.4,,14.42,15.12,到店服务,严选车
sh,马自达 昂克赛拉 2016款 三厢 1.5L 手动豪华型,马自达,昂克赛拉,手动豪华型,2015,3.0,1.5L,7.00,13.90,到店服务,非严选
sh,奥迪A4L 2015款 45 TFSI quattro个性运动型,奥迪A4L,,,2015,6.7,,19.90,38.30,到店服务,严选车
sh,起亚K3 2013款 1.6L 手动GLS,起亚K3,,手动GLS,2013,7.4,1.6L,4.39,12.50,到店服务,严选车
sh,福特 蒙迪欧-致胜 2010款 2.3L 豪华型,福特,蒙迪欧-致胜,豪华型,2010,14.1,2.3L,4.17,4.31,到店服务,严选车
sh,大众 迈腾 2015款 改款 1.8TSI 豪华型,大众,迈腾,SI 豪华型,2015,5.2,1.8T,13.64,14.3,到店服务,严选车
sh,马自达6 2008款 2.0L 自动时尚型,马自达6,,自动时尚型,2010,12.3,2.0L,4.52,4.7,到店服务,严选车
sh,丰田 卡罗拉 2017款 改款双擎 1.8L E-CVT精英版,丰田,卡罗拉,E-CVT精英版,2017,8.5,1.8L,12.20,15.90,到店服务,严选车
sh,大众 帕萨特 2013款 1.8TSI DSG政府采购版,大众,帕萨特,SI DSG政府采购版,2013,2.0,1.8T,11.09,22.70,到店服务,严选车
sh,现代 领动 2016款 1.6L 自动智炫·精英型,现代,领动,自动智炫·精英型,2016,2.6,1.6L,7.85,13.00,到店服务,严选车
sh,福特 蒙迪欧-致胜 2011款 2.3L 时尚型,福特,蒙迪欧-致胜,时尚型,2013,7.3,2.3L,6.44,6.6,到店服务,严选车
sh,斯巴鲁XV 2012款 2.0i 精英版,斯巴鲁XV,,,2012,4.5,,8.91,9.29,到店服务,严选车
sh,大众 速腾 2014款 改款 1.6L 自动舒适型,大众,速腾,自动舒适型,2014,14.2,1.6L,7.07,7.18,到店服务,严选车
sh,斯柯达 昊锐 2012款 1.4TSI 五周年典藏版,斯柯达,昊锐,SI 五周年典藏版,2012,8.0,1.4T,7.00,21.20,到店服务,非严选
sh,沃尔沃XC60 2013款 T5 舒适版(进口),沃尔沃XC60,,,2013,11.7,,15.00,44.50,到店服务,非严选
sh,凯迪拉克 赛威SLS 2010款 3.0L 精英型,凯迪拉克,赛威SLS,精英型,2011,6.1,3.0L,12.00,48.60,到店服务,非严选
sh,别克 君威 2009款 2.4L 精英版,别克,君威,精英版,2009,12.3,2.4L,5.10,5.22,到店服务,严选车
sh,雪佛兰 科鲁兹 2012款 1.6L SL天地版 AT,雪佛兰,科鲁兹,SL天地版 AT,2012,6.6,1.6L,4.32,4.5,到店服务,严选车
sh,别克 君威 2011款 2.4L SIDI精英版,别克,君威,SIDI精英版,2011,8.0,2.4L,6.61,25.10,到店服务,严选车
sh,大众 途观 2010款 1.8TSI 自动四驱菁英版,大众,途观,SI 自动四驱菁英版,2011,11.5,1.8T,9.41,9.94,到店服务,严选车
sh,大众 朗行 2015款 1.6L 自动舒适版,大众,朗行,自动舒适版,2016,1.6,1.6L,8.50,15.20,到店服务,非严选
sh,福特 嘉年华 2012款 两厢 1.5L 自动动感限量版,福特,嘉年华,自动动感限量版,2012,3.9,1.5L,4.50,12.10,到店服务,非严选
sh,陆风X7 2015款 2.0T 全景尊贵版,陆风X7,,全景尊贵版,2015,6.0,2.0T,6.00,15.20,到店服务,非严选
sh,江淮 瑞风S3 2014款 1.5L 手动豪华智能型,江淮,瑞风S3,手动豪华智能型,2014,6.0,1.5L,3.26,8.10,到店服务,严选车
sh,东风风神AX7 2018款 1.6T 自动豪华型,东风风神AX7,,自动豪华型,2018,1.0,1.6T,10.00,13.00,到店服务,非严选
sh,别克 英朗 2010款 GT 1.6L 自动时尚版,别克,英朗,自动时尚版,2011,5.3,1.6L,5.00,16.60,到店服务,非严选
sh,福特 福克斯 2011款 三厢 1.8L 自动时尚型,福特,福克斯,自动时尚型,2011,6.1,1.8L,3.37,13.90,,非严选
sh,斯柯达 明锐 2010款 1.6L 手动逸俊版,斯柯达,明锐,手动逸俊版,2011,7.1,1.6L,4.00,14.90,到店服务,非严选
sh,雪铁龙 世嘉 2013款 三厢 1.6L 手动品尚型,雪铁龙,世嘉,手动品尚型,2015,5.6,1.6L,4.50,11.70,到店服务,非严选
sh,长安 逸动 2014款 1.6L 自动豪华型,长安,逸动,自动豪华型,2014,8.9,1.6L,4.00,9.60,到店服务,非严选
sh,大众 高尔夫 2016款 230TSI 手动舒适型,大众,高尔夫,手动舒适型,2016,3.6,230TSI,8.80,15.30,到店服务,非严选
sh,福特 福克斯 2013款 两厢经典 1.8L 手动基本型,福特,福克斯,手动基本型,2015,3.3,1.8L,5.00,10.80,到店服务,非严选
sh,雪佛兰 科鲁兹 2013款 1.6L SL MT,雪佛兰,科鲁兹,SL MT,2014,5.4,1.6L,4.40,11.80,到店服务,非严选
sh,MG 锐腾 2016款 1.5TGI TST豪华版,MG,锐腾,GI TST豪华版,2016,2.3,1.5T,8.20,16.20,到店服务,非严选
sh,雷克萨斯IS 2015款 200t F SPORT,雷克萨斯IS,,,2016,3.1,,23.42,23.8,店内直卖,严选车
sh,福特 翼虎 2015款 1.5L GTDi 两驱舒适型,福特,翼虎,GTDi 两驱舒适型,2016,4.8,1.5L,10.06,10.42,店内直卖,严选车
sh,马自达 阿特兹 2017款 2.0L 蓝天豪华版,马自达,阿特兹,蓝天豪华版,2017,1.9,2.0L,14.54,20.60,到店服务,严选车
sh,福特 蒙迪欧 2013款 2.0L GTDi240旗舰型,福特,蒙迪欧,GTDi240旗舰型,2015,4.0,2.0L,12.87,13.07,到店服务,严选车
sh,DS 5LS 2015款 1.6T 豪华版THP160,DS,5LS,豪华版THP160,2016,8.6,1.6T,7.95,8.24,到店服务,严选车
sh,海马骑士 2013款 2.0L 自动都市精英型,海马骑士,,自动都市精英型,2012,12.5,2.0L,2.79,13.80,到店服务,严选车
sh,雷克萨斯ES 2010款 240 典雅版,雷克萨斯ES,,,2011,9.6,,12.01,12.53,到店服务,严选车
sh,大众CC 2012款 1.8TSI 精英型,大众CC,,SI 精英型,2012,9.5,1.8T,11.51,28.10,到店服务,严选车
sh,陆风X7 2015款 2.0T 全景旗舰版,陆风X7,,全景旗舰版,2015,6.1,2.0T,6.07,6.34,到店服务,严选车
sh,别克 昂科威 2016款 20T 两驱领先型,别克,昂科威,,2016,4.4,,13.00,23.90,到店服务,非严选
sh,斯巴鲁 森林人 2013款 2.5i 自动尊贵版,斯巴鲁,森林人,,2013,8.4,,12.53,32.30,到店服务,严选车
sh,本田 杰德 2014款 1.8L 自动舒适精英版 5座,本田,杰德,自动舒适精英版 5座,2015,4.2,1.8L,9.83,17.10,到店服务,严选车
sh,宝马5系  520Li 典雅型,,,,2012,15.0,,17.86,18.57,到店服务,严选车
sh,奥迪A4L 2012款 2.0 TFSI 自动舒适型,奥迪A4L,,,2011,9.5,,10.83,11.23,到店服务,严选车
sh,雪铁龙 世嘉 2012款 三厢 1.6L 自动品尚型,雪铁龙,世嘉,自动品尚型,2013,6.5,1.6L,3.99,12.70,到店服务,严选车
sh,宝马3系 2012款 318i领先型(进口),宝马3系,,,2012,14.7,,9.44,9.72,到店服务,严选车
sh,别克 英朗 2013款 XT 1.6L 自动时尚版,别克,英朗,自动时尚版,2013,3.8,1.6L,5.81,5.9,到店服务,严选车
sh,福特 福克斯 2012款 三厢 1.6L 手动舒适型,福特,福克斯,手动舒适型,2014,4.6,1.6L,4.78,13.00,到店服务,严选车
sh,标致308 2013款 1.6L 自动优尚型,标致308,,自动优尚型,2013,8.1,1.6L,4.07,12.60,到店服务,严选车
sh,大众 朗逸 2008款 1.6L 自动品雅版,大众,朗逸,自动品雅版,2009,10.4,1.6L,3.67,3.72,到店服务,严选车
sh,大众 速腾 2012款 1.6L 自动舒适型,大众,速腾,自动舒适型,2013,5.3,1.6L,6.83,7.07,到店服务,严选车
sh,雪铁龙 爱丽舍 2014款 1.6L 手动时尚型,雪铁龙,爱丽舍,手动时尚型,2014,6.1,1.6L,3.31,9.10,到店服务,严选车
sh,大众 帕萨特 2011款 1.8TSI DSG御尊版,大众,帕萨特,SI DSG御尊版,2011,8.3,1.8T,9.36,26.00,到店服务,严选车
sh,斯柯达 昊锐 2009款 1.8TSI 自动贵雅版,斯柯达,昊锐,SI 自动贵雅版,2012,14.8,1.8T,6.07,6.29,到店服务,严选车
sh,MG 锐腾 2016款 2.0TGI TST四驱旗舰版,MG,锐腾,GI TST四驱旗舰版,2016,0.8,2.0T,9.11,19.50,到店服务,严选车
sh,福特 蒙迪欧 2013款 2.0L GTDi200时尚型,福特,蒙迪欧,GTDi200时尚型,2015,4.2,2.0L,12.00,22.00,到店服务,非严选
sh,大众POLO 2014款 1.6L 自动豪华版,大众POLO,,自动豪华版,2014,5.0,1.6L,6.00,12.60,到店服务,非严选
sh,大众 速腾 2014款 1.4TSI 自动时尚型,大众,速腾,SI 自动时尚型,2014,7.1,1.4T,8.00,16.90,到店服务,非严选
sh,丰田 汉兰达 2012款 2.7L 两驱5座精英版,丰田,汉兰达,两驱5座精英版,2014,4.5,2.7L,18.00,27.00,到店服务,非严选
sh,雪佛兰 科鲁兹 2015款 1.5L 经典 SL MT,雪佛兰,科鲁兹,经典 SL MT,2015,5.2,1.5L,4.80,9.80,到店服务,非严选
sh,道奇 酷威 2010款 2.7(进口),道奇,酷威,,2010,13.4,,6.20,32.60,到店服务,非严选
sh,比亚迪 速锐 2014款 1.5L 手动舒适型,比亚迪,速锐,手动舒适型,2014,4.8,1.5L,3.00,7.20,到店服务,非严选
sh,福特 福克斯 2012款 三厢 1.6L 手动风尚型,福特,福克斯,手动风尚型,2014,5.2,1.6L,5.00,14.40,到店服务,非严选
sh,雪佛兰 科鲁兹 2013款 1.6L SE MT,雪佛兰,科鲁兹,SE MT,2013,6.3,1.6L,4.50,13.00,到店服务,非严选
sh,别克 昂科拉 2013款 1.4T 自动两驱领先型,别克,昂科拉,自动两驱领先型,2012,7.1,1.4T,6.50,19.20,到店服务,非严选
sh,本田CR-V 2012款 2.4L 四驱豪华版,本田CR-V,,四驱豪华版,2012,12.8,2.4L,15.00,26.00,到店服务,非严选
sh,标致308 2013款 1.6L 自动风尚型,标致308,,自动风尚型,2014,6.4,1.6L,5.30,13.40,到店服务,非严选
sh,宝马X1 2018款 sDrive18Li 时尚型,宝马X1,,,2017,1.6,,23.00,30.80,到店服务,非严选
sh,雪佛兰 科鲁兹 2017款 1.4T 双离合先锋天窗版,雪佛兰,科鲁兹,双离合先锋天窗版,2016,2.6,1.4T,8.50,15.20,到店服务,非严选
sh,福特 福克斯 2012款 三厢 1.6L 自动风尚型,福特,福克斯,自动风尚型,2014,2.4,1.6L,7.00,15.60,到店服务,非严选
sh,起亚KX5 2016款 1.6T 自动两驱Premium,起亚KX5,,自动两驱Premium,2016,5.3,1.6T,11.45,21.00,店内直卖,严选车
sh,奥迪A6L 2012款 30 FSI 舒适型,奥迪A6L,,,2013,11.8,,19.34,20.22,到店服务,严选车
sh,奥迪A4L 2016款 35 TFSI 自动标准型,奥迪A4L,,,2016,4.8,,19.10,19.76,到店服务,严选车
sh,比亚迪 宋新能源 2017款 宋DM 1.5TID 全时四驱尊荣型,比亚迪,宋新能源,ID 全时四驱尊荣型,2017,0.8,1.5T,12.06,26.70,到店服务,严选车
sh,大众POLO 2011款 1.6L 自动致尚版,大众POLO,,自动致尚版,2011,5.8,1.6L,4.08,12.10,到店服务,严选车
sh,丰田 雷凌 2017款 1.2T G CVT精英版,丰田,雷凌,G CVT精英版,2017,1.7,1.2T,9.29,9.57,到店服务,严选车
sh,大众CC 2012款 2.0TSI 豪华型,大众CC,,SI 豪华型,2013,9.5,2.0T,13.00,13.58,到店服务,严选车
sh,MINI 2012款 1.6L COOPER Baker Street,MINI,,COOPER Baker Street,2014,4.7,1.6L,11.51,12.1,到店服务,严选车
sh,传祺GS4 2015款 200T G-DCT豪华版,传祺GS4,,,2016,3.0,,7.52,8.1,到店服务,严选车
sh,Jeep 自由侠 2016款 1.4T 自动高能版,Jeep,自由侠,自动高能版,2016,4.2,1.4T,8.89,9.22,到店服务,严选车
sh,起亚 索兰托 2012款 2.4L 汽油至尊版(进口),起亚,索兰托,汽油至尊版(进口),2011,12.0,2.4L,7.49,7.81,到店服务,严选车
