city,title,brand,brand_series,version,year,distance,disaplacement,price,guiding_price,service,is_strict
sz,本田 缤智 2017款 1.8L CVT两驱先锋型,本田,缤智,CVT两驱先锋型,2017,2.6,1.8L,12.00,16.70,到店服务,非严选
sz,MG 名爵ZS 2017款 1.5L 手动舒适版,MG,名爵ZS,手动舒适版,2017,1.1,1.5L,5.72,5.8,到店服务,严选车
sz,本田 凌派 2013款 1.8L 自动豪华版,本田,凌派,自动豪华版,2014,3.6,1.8L,8.20,8.57,到店服务,严选车
sz,本田 歌诗图 2012款 2.4L 豪华版,本田,歌诗图,豪华版,2012,6.0,2.4L,11.93,12.24,到店服务,严选车
sz,本田 杰德 2014款 1.8L CVT豪华尊享版 5座,本田,杰德,CVT豪华尊享版 5座,2014,5.7,1.8L,10.67,10.81,到店服务,严选车
sz,东风风行 菱智 2017款 M5L 1.6L 7座舒适型,东风风行,菱智,7座舒适型,2017,4.4,1.6L,5.54,8.60,到店服务,严选车
sz,别克 君越 2012款 2.4L SIDI雅致版,别克,君越,SIDI雅致版,2012,7.0,2.4L,8.15,8.35,到店服务,严选车
sz,宝马5系 2014款 528Li 领先型,宝马5系,,,2016,9.1,,29.90,30.85,到店服务,严选车
sz,丰田 凯美瑞 2010款 200E 精英版,丰田,凯美瑞,,2011,9.2,,7.99,19.80,到店服务,严选车
sz,长安CS15 2016款 1.5L 手动时尚版,长安CS15,,手动时尚版,2016,4.8,1.5L,3.45,3.55,到店服务,严选车
sz,本田 飞度 2018款 1.5L CVT舒适版,本田,飞度,CVT舒适版,2018,0.3,1.5L,7.47,8.90,到店服务,严选车
sz,马自达 阿特兹 2018款 2.5L 蓝天运动版,马自达,阿特兹,蓝天运动版,2018,1.7,2.5L,16.50,16.82,到店服务,严选车
sz,MINI Clubman 2016款 改款 2.0T COOPER S,MINI,Clubman,COOPER S,2016,1.8,2.0T,22.37,34.60,到店服务,严选车
sz,本田 思域 2014款 1.8L 自动舒适版,本田,思域,自动舒适版,2014,5.4,1.8L,8.35,8.56,到店服务,严选车
sz,长安 凌轩 2017款 1.6L 手动幸福型,长安,凌轩,手动幸福型,2017,1.9,1.6L,4.98,5.08,到店服务,严选车
sz,丰田 皇冠 2015款 2.0T 时尚版,丰田,皇冠,时尚版,2016,6.4,2.0T,20.74,21.44,到店服务,严选车
